entradas,saidas
0.864562,0.703613
-0.95382,0.278117
1.71199,0.847094
-1.67304,0.158019
1.95701,0.876209
-1.15883,0.238879
-0.290725,0.427827
1.56684,0.827333
0.517913,0.62666
-1.8083,0.140844
-1.29894,0.214344
0.899031,0.71075
-1.80116,0.14171
1.4209,0.80548
-0.912367,0.286516
0.76211,0.681812
-1.91993,0.127869
-1.84346,0.136642
-0.718922,0.327631
-0.927955,0.28334
-0.332425,0.417651
-1.63279,0.163448
1.92406,0.87259
1.33497,0.791662
0.275426,0.568425
-0.801561,0.309692
-1.83268,0.13792
0.36814,0.591009
0.261263,0.564947
0.70837,0.670041
1.10392,0.750994
1.88783,0.868508
-1.91968,0.127897
1.6232,0.835237
-0.671868,0.338079
1.14233,0.758108
-1.30577,0.213196
1.26977,0.780703
0.489471,0.619982
-1.04947,0.259327
-1.07662,0.254146
0.851122,0.700802
-0.523875,0.371947
-1.49409,0.183309
-1.18737,0.233729
-1.2829,0.217058
-1.87042,0.133493
1.24379,0.776224
-1.18886,0.233463
-1.29773,0.214547
1.99876,0.880667
-1.89555,0.130613
-1.8968,0.130471
0.264824,0.565822
0.409066,0.600864
-0.807869,0.308345
0.241281,0.560029
-0.114113,0.471503
0.543577,0.632644
-0.834535,0.302687
1.68147,0.843099
-1.53316,0.177532
1.3397,0.792441
-0.196589,0.451011
0.0571161,0.514275
0.459021,0.612782
-1.9694,0.122454
1.05156,0.741073
0.736512,0.676233
1.30086,0.78598
1.7642,0.853735
-1.24199,0.22409
-0.843606,0.300776
1.46104,0.811692
-0.366388,0.409414
-1.95011,0.124541
0.553373,0.634918
-0.986381,0.271627
1.38929,0.800479
-1.54791,0.175388
0.203067,0.550593
1.83249,0.862058
-1.53269,0.1776
-1.99469,0.119761
-1.02071,0.264888
0.155342,0.538758
-1.18953,0.233344
-0.491001,0.379658
0.211075,0.552574
-1.12663,0.244784
0.266584,0.566254
-1.50621,0.181501
0.665494,0.660493
-1.43933,0.191649
1.30547,0.786755
-1.05047,0.259136
0.727473,0.674251
1.025,0.735946
-1.11976,0.246056
-1.31631,0.211432
0.303317,0.575253
0.0163447,0.504086
-1.5112,0.180761
-0.967091,0.275461
0.840377,0.698545
-1.08198,0.253132
-1.51334,0.180445
1.20729,0.76982
1.87265,0.866765
1.16611,0.762441
-1.77162,0.145341
1.48761,0.815719
0.388476,0.595916
1.79912,0.858042
-0.537563,0.368755
0.0386294,0.509656
0.607478,0.647365
0.305105,0.57569
-0.141425,0.464703
-1.1753,0.235898
-0.471436,0.384276
-1.21969,0.22799
1.37219,0.797734
0.444014,0.609215
1.94413,0.874805
-0.301247,0.425253
-0.722037,0.326945
1.41282,0.804211
1.24801,0.776955
0.115436,0.528827
-1.08786,0.252021
-0.670888,0.338298
1.67739,0.842559
-1.48206,0.185116
-1.57685,0.171242
0.260081,0.564656
0.924962,0.716052
-0.769634,0.316558
1.5922,0.830926
-0.204062,0.449161
-1.12113,0.245801
-1.31851,0.211066
-0.746,0.321694
-0.0958604,0.476053
-0.998783,0.269181
-1.31678,0.211355
1.14966,0.759448
1.8395,0.86289
-0.0802846,0.47994
1.11215,0.752529
-1.29168,0.215569
1.73492,0.85004
-0.959547,0.276969
-1.92172,0.12767
-1.65419,0.160544
-0.0367365,0.490817
-0.854846,0.298417
-1.80553,0.14118
-1.83891,0.13718
-0.895081,0.290062
1.11208,0.752516
1.0015,0.731353
0.876291,0.706053
0.508879,0.624544
-0.246119,0.438779
-1.66804,0.158686
0.523869,0.628052
-1.821,0.139314
-0.579214,0.359113
-0.820014,0.305761
0.197952,0.549327
0.81287,0.692721
1.61917,0.834681
0.448743,0.61034
-1.73632,0.14978
1.46359,0.812081
1.68376,0.843402
0.79297,0.688469
1.48381,0.815147
-1.15594,0.239405
0.711041,0.670631
-1.87748,0.132678
-1.84987,0.135888
1.98852,0.879587
1.65593,0.839691
-1.08331,0.252881
-0.240713,0.440111
-1.72944,0.150659
0.834714,0.697351
0.578807,0.640793
0.655921,0.658343
-0.80076,0.309863
-0.0155855,0.496104
0.635887,0.653823
-1.25937,0.221083
0.218064,0.554301
0.838601,0.69817
0.92201,0.715451
1.54466,0.824141
-1.20966,0.229762
-1.90823,0.12918
0.27661,0.568715
1.21106,0.770486
0.289125,0.571782
0.105029,0.526233
-1.18651,0.233883
-1.71076,0.153065
1.34257,0.792912
-0.188056,0.453124
-0.961046,0.276669
0.420466,0.603595
-1.29273,0.215392
-0.321414,0.420331
0.872631,0.705293
-1.64142,0.162272
-0.532317,0.369977
0.608702,0.647645
1.01237,0.733484
0.163469,0.540777
-0.902938,0.288447
0.786762,0.687136
0.0597053,0.514922
-1.04512,0.260163
-0.741308,0.322718
-0.973898,0.274104
0.945645,0.720239
-1.05668,0.257944
1.37516,0.798213
-1.38637,0.199987
1.8435,0.863362
1.94292,0.874673
0.0432892,0.510821
1.62063,0.834883
-0.692924,0.333383
1.85745,0.864999
-0.19382,0.451696
-1.29093,0.215696
1.86598,0.865992
-0.471485,0.384265
1.22302,0.772594
-1.93932,0.125723
1.57363,0.828301
0.672955,0.662164
-0.444556,0.390656
1.23543,0.774768
1.53152,0.822228
0.798169,0.689583
1.26301,0.779543
-1.06684,0.256005
-1.87349,0.133139
-1.85064,0.135798
1.26126,0.779243
-0.692756,0.33342
-1.43676,0.192047
1.96051,0.876589
0.387136,0.595593
-0.357986,0.411447
0.828157,0.695965
1.86727,0.866142
1.70429,0.846094
-1.62441,0.164598
1.48725,0.815665
0.758123,0.680946
-0.126646,0.468381
0.909234,0.712843
-0.341211,0.415515
-1.21492,0.228831
-1.37382,0.202004
0.382389,0.594449
1.44918,0.809873
-1.94804,0.124767
-1.95042,0.124507
-0.833682,0.302867
-0.549399,0.366004
-0.194803,0.451453
-0.461588,0.386609
-0.784615,0.313326
-0.603624,0.353515
1.66987,0.841558
0.497405,0.621849
0.923058,0.715665
-0.758949,0.318875
1.65831,0.840012
1.50009,0.817588
0.354422,0.587689
1.07666,0.745861
-0.477239,0.382904
0.075688,0.518913
1.60086,0.832139
-1.81617,0.139894
0.91868,0.714773
-1.61448,0.165968
-1.7669,0.145928
1.2255,0.77303
0.662832,0.659896
0.661409,0.659577
-0.212849,0.446988
-1.50662,0.18144
-0.247927,0.438334
1.81908,0.860455
-0.971361,0.274609
0.899861,0.710921
0.055601,0.513897
-1.9091,0.129082
-1.35587,0.204913
-1.27544,0.218328
0.678404,0.663382
0.696568,0.667426
0.300356,0.57453
-1.16804,0.237209
1.41619,0.804741
0.637076,0.654092
1.88319,0.867977
-0.0190681,0.495233
-1.96052,0.123411
-0.416004,0.397473
-0.811213,0.307632
1.64153,0.837744
0.0875075,0.521863
1.34178,0.792783
-1.5149,0.180214
1.41463,0.804495
0.811059,0.692335
-0.526028,0.371444
-0.0492208,0.487697
-0.20212,0.449641
1.31189,0.78783
1.04423,0.739665
0.38055,0.594006
0.659341,0.659112
1.71601,0.847615
-1.08731,0.252124
1.20418,0.769267
0.386339,0.595401
-1.89461,0.130719
0.822621,0.694793
-1.25151,0.222438
-0.427717,0.394672
-0.260275,0.435296
-0.275228,0.431624
-1.68055,0.157023
-0.698291,0.332191
1.64972,0.838853
0.160854,0.540127
0.572349,0.639305
-1.90977,0.129007
1.45716,0.811097
0.202178,0.550373
-0.875461,0.294119
1.77622,0.85523
-0.202187,0.449625
1.86332,0.865684
1.98611,0.879331
-0.462654,0.386357
0.97396,0.725908
1.11876,0.753758
1.15009,0.759528
0.562106,0.63694
-0.385443,0.404815
1.08637,0.747698
0.175466,0.543754
-0.825129,0.304676
-1.26757,0.219673
0.34501,0.585407
1.54959,0.824854
1.26321,0.779579
-0.497294,0.378177
0.93237,0.717556
-1.6577,0.160072
-1.44785,0.190332
-0.976876,0.273512
1.78285,0.856049
-0.68722,0.334652
-1.17292,0.236327
0.221073,0.555044
1.26374,0.779669
1.96411,0.876977
0.781345,0.68597
-1.34301,0.207015
0.893444,0.7096
-0.590883,0.356432
-0.884719,0.292201
1.85059,0.864196
1.9596,0.87649
0.197571,0.549233
1.15751,0.76088
1.82713,0.861419
0.841271,0.698733
-0.0293727,0.492657
0.803073,0.690631
-0.117038,0.470774
0.5766,0.640285
-1.90279,0.129793
-0.306715,0.423917
-0.290983,0.427763
-1.0613,0.257061
1.05619,0.741961
0.450563,0.610773
1.17153,0.763421
1.57245,0.828133
-0.107031,0.473268
-0.0112535,0.497187
0.121785,0.530409
1.40757,0.803383
1.63489,0.836838
0.21943,0.554639
-1.31328,0.211938
1.20716,0.769795
-0.368302,0.408951
1.42616,0.806302
-0.211222,0.44739
1.40624,0.803173
-0.590954,0.356416
1.5523,0.825246
0.593257,0.644112
-0.275339,0.431597
-0.282078,0.429945
0.998232,0.730711
1.04728,0.740253
-0.616423,0.350595
1.38326,0.799513
-1.00462,0.268035
-1.55034,0.175037
0.0703522,0.517581
-0.231851,0.442296
1.04161,0.73916
1.58608,0.830063
-1.08271,0.252994
0.661016,0.659489
1.07691,0.74591
-1.20651,0.23032
-0.99631,0.269668
0.183108,0.54565
0.372518,0.592067
-0.407219,0.399579
0.43677,0.607489
-0.358222,0.41139
1.25567,0.77828
-1.10529,0.248751
-0.811194,0.307636
0.483946,0.618679
-1.68084,0.156985
1.94847,0.87528
1.15661,0.760717
-1.62054,0.16513
0.537459,0.631221
1.33453,0.791589
1.47789,0.814253
0.386835,0.595521
1.54275,0.823864
1.51996,0.820533
-0.30013,0.425526
1.16182,0.761664
-1.68024,0.157063
-1.247,0.22322
-1.6261,0.164366
1.88341,0.868003
-1.45928,0.188577
-0.497585,0.378108
-0.185881,0.453663
-0.690422,0.333939
-1.10596,0.248624
-0.113489,0.471658
-1.1571,0.239194
-1.24882,0.222904
1.99092,0.879841
0.506624,0.624015
1.99427,0.880194
-1.91474,0.128449
0.365687,0.590416
1.19618,0.767845
-1.76416,0.14627
-1.82875,0.138388
0.0199842,0.504996
1.57129,0.827968
1.81012,0.859377
-1.83461,0.13769
0.487268,0.619463
0.246789,0.561386
-0.45858,0.387323
1.53444,0.822655
0.511555,0.625171
0.235285,0.558551
1.75784,0.852939
-1.04668,0.259864
-0.271418,0.432559
-1.20321,0.230905
0.332804,0.582442
-1.12182,0.245675
1.86133,0.865452
1.38413,0.799653
1.19021,0.766778
0.387038,0.595569
-0.671688,0.338119
0.904558,0.711885
-1.95538,0.123968
1.11048,0.752218
0.223976,0.555761
1.69703,0.845146
-1.53157,0.177763
-0.791397,0.311869
-1.34139,0.207282
-0.211053,0.447432
-1.60027,0.167943
1.0772,0.745963
1.5351,0.822751
-1.06174,0.256977
0.653195,0.65773
0.612917,0.648606
1.59032,0.830662
-1.04212,0.260741
1.56547,0.827137
-0.0875373,0.47813
0.213122,0.55308
-0.495681,0.378556
-0.831106,0.303411
-1.40348,0.197265
0.542367,0.632363
1.50806,0.818773
0.00909488,0.502274
-0.784212,0.313413
0.887447,0.708363
-0.021604,0.494599
1.54759,0.824565
-1.83091,0.13813
1.14586,0.758753
-1.86183,0.13449
-0.675104,0.337355
1.69617,0.845033
-1.58229,0.170471
-0.803846,0.309203
-0.884954,0.292152
1.35676,0.795233
1.22665,0.773231
-1.13409,0.243408
0.0230633,0.505766
-1.59939,0.168067
0.970007,0.725121
1.96106,0.876647
-0.658683,0.341036
-0.0138716,0.496532
-0.930629,0.282797
0.472715,0.616026
-1.15774,0.239079
-0.321019,0.420427
-1.72946,0.150657
-0.592359,0.356094
1.87011,0.866471
-1.61971,0.165246
0.476576,0.616939
0.176658,0.54405
1.54764,0.824572
-0.318722,0.420987
-1.22695,0.226716
-0.873219,0.294585
1.11223,0.752544
1.05827,0.742359
1.83177,0.861972
-0.990812,0.270752
1.26405,0.779723
1.90449,0.870399
-1.54573,0.175704
-0.412256,0.398371
0.7241,0.673509
-0.967418,0.275395
-1.04907,0.259405
0.340739,0.58437
-1.29449,0.215094
1.86816,0.866245
0.278252,0.569118
-0.271129,0.43263
0.69368,0.666785
-0.427512,0.394721
-1.39511,0.198593
-1.62887,0.163985
1.05118,0.741002
1.27453,0.781517
-1.41699,0.195134
-1.72839,0.150794
-0.0221794,0.494455
-1.59661,0.168456
0.821566,0.694569
-1.80112,0.141715
1.00693,0.732419
0.876995,0.706199
1.74334,0.851111
1.03726,0.73832
0.822535,0.694774
-1.39514,0.198588
-0.164673,0.458925
-0.875193,0.294175
-0.124344,0.468954
1.99774,0.880559
-1.98377,0.120918
0.393127,0.597035
1.48423,0.815211
0.0380595,0.509514
0.86648,0.704013
0.00455538,0.501139
0.112918,0.528199
-1.67753,0.157423
-1.14404,0.24158
-1.657,0.160166
1.09552,0.74942
-1.72062,0.151792
-0.07028,0.482437
-0.454975,0.388179
-0.14034,0.464972
-1.62977,0.163862
0.930346,0.717146
-1.53862,0.176736
-0.127232,0.468235
1.11392,0.752858
-0.471407,0.384283
-0.845405,0.300398
0.370465,0.591571
-1.10241,0.249288
1.44794,0.809682
-0.97121,0.274639
1.98577,0.879295
1.15941,0.761225
1.46436,0.812199
0.474435,0.616433
-0.990218,0.270869
-1.54739,0.175464
-1.87107,0.133418
1.68515,0.843585
1.64816,0.838642
-1.78977,0.143101
-1.46902,0.187092
-1.13894,0.242514
0.371957,0.591932
-0.908266,0.287355
-0.129537,0.467661
-1.58101,0.170653
-1.49103,0.183768
-1.83522,0.137618
-0.261035,0.435109
-0.557949,0.364022
1.3474,0.793704
-1.23493,0.22532
-0.723126,0.326705
0.694206,0.666902
0.564126,0.637407
1.16838,0.762852
0.186056,0.54638
1.43215,0.807237
1.69751,0.845209
0.525491,0.628431
0.0658927,0.516467
0.69278,0.666585
1.73406,0.849931
1.15468,0.760365
-1.82441,0.138905
-0.0927735,0.476823
-1.74279,0.148958
1.13318,0.756426
1.34202,0.792822
1.88154,0.867788
1.49442,0.816741
-1.46329,0.187965
0.770971,0.683731
1.79984,0.85813
1.63714,0.837146
0.0185456,0.504636
0.64845,0.656661
-0.881438,0.29288
0.46171,0.61342
0.352726,0.587279
0.741338,0.677288
-0.583066,0.358227
-1.81686,0.139812
1.61872,0.834618
-0.509265,0.375366
1.36815,0.797081
1.09296,0.748939
0.122832,0.530669
-0.991306,0.270654
0.0136388,0.50341
0.53519,0.630693
1.86169,0.865493
0.491295,0.620411
-0.741993,0.322569
-1.30555,0.213233
1.8507,0.864209
0.514286,0.625811
1.9055,0.870513
0.908571,0.712708
-0.108362,0.472936
0.277601,0.568958
-0.509142,0.375395
-0.204691,0.449005
-0.316284,0.421582
1.01538,0.734071
1.8308,0.861857
1.68627,0.843733
1.23758,0.775143
-0.204616,0.449024
0.413213,0.601858
-1.24114,0.224237
-0.427167,0.394803
-0.725425,0.326199
-1.01316,0.266362
-0.055497,0.486129
-1.95874,0.123603
-1.04651,0.259897
-0.573,0.360545
-0.725704,0.326138
0.96692,0.724505
-0.626132,0.348388
-1.21503,0.228812
-0.585525,0.357662
-0.803099,0.309363
0.683681,0.66456
-0.210262,0.447627
1.14684,0.758933
1.28889,0.783959
-1.56127,0.173464
-1.89386,0.130804
0.138657,0.534609
0.632194,0.652987
1.53748,0.823097
1.33274,0.791294
1.03264,0.737427
1.20606,0.769602
0.59766,0.645121
0.382082,0.594375
-1.96909,0.122487
-1.63668,0.162917
1.17273,0.763638
-0.472538,0.384016
1.14234,0.758109
0.849578,0.700479
1.22462,0.772876
-0.0857918,0.478565
0.155099,0.538697
1.52845,0.821779
-1.52675,0.17847
0.225542,0.556148
-0.690693,0.333879
1.22123,0.772281
-0.0290237,0.492745
-0.160124,0.460054
-0.542782,0.367541
-0.552879,0.365197
0.856405,0.701909
-1.82205,0.139188
-0.450531,0.389235
-0.00434534,0.498914
1.03912,0.73868
-0.720203,0.327348
0.727852,0.674334
0.958709,0.722863
0.862759,0.703237
-1.19334,0.232661
1.38423,0.799669
1.90272,0.870199
-0.579945,0.358945
-1.85085,0.135773
