entradas,saidas
-1.68055,0
-0.698291,0
1.64972,1
0.160854,0.660854
0.572349,1
-1.90977,0
1.45716,1
0.202178,0.702178
-0.875461,0
1.77622,1
-0.202187,0.297813
1.86332,1
1.98611,1
-0.462654,0.0373465
0.97396,1
1.11876,1
1.15009,1
0.562106,1
-0.385443,0.114557
1.08637,1
0.175466,0.675466
-0.825129,0
-1.26757,0
0.34501,0.84501
1.54959,1
1.26321,1
-0.497294,0.00270639
0.93237,1
-1.6577,0
-1.44785,0
-0.976876,0
1.78285,1
-0.68722,0
-1.17292,0
0.221073,0.721073
1.26374,1
1.96411,1
0.781345,1
-1.34301,0
0.893444,1
-0.590883,0
-0.884719,0
1.85059,1
1.9596,1
0.197571,0.697571
1.15751,1
1.82713,1
0.841271,1
-0.0293727,0.470627
0.803073,1
-0.117038,0.382962
0.5766,1
-1.90279,0
-0.306715,0.193285
-0.290983,0.209017
-1.0613,0
1.05619,1
0.450563,0.950563
1.17153,1
1.57245,1
-0.107031,0.392969
-0.0112535,0.488746
0.121785,0.621785
1.40757,1
1.63489,1
0.21943,0.71943
-1.31328,0
1.20716,1
-0.368302,0.131698
1.42616,1
-0.211222,0.288778
1.40624,1
-0.590954,0
1.5523,1
0.593257,1
-0.275339,0.224661
-0.282078,0.217922
0.998232,1
1.04728,1
-0.616423,0
1.38326,1
-1.00462,0
-1.55034,0
0.0703522,0.570352
-0.231851,0.268149
1.04161,1
1.58608,1
-1.08271,0
0.661016,1
1.07691,1
-1.20651,0
-0.99631,0
0.183108,0.683108
0.372518,0.872518
-0.407219,0.0927812
0.43677,0.93677
-0.358222,0.141778
1.25567,1
-1.10529,0
-0.811194,0
0.483946,0.983946
-1.68084,0
1.94847,1
1.15661,1
-1.62054,0
0.537459,1
1.33453,1
1.47789,1
0.386835,0.886835
1.54275,1
1.51996,1
-0.30013,0.19987
1.16182,1
-1.68024,0
-1.247,0
-1.6261,0
1.88341,1
-1.45928,0
-0.497585,0.00241456
-0.185881,0.314119
-0.690422,0
-1.10596,0
-0.113489,0.386511
-1.1571,0
-1.24882,0
1.99092,1
0.506624,1
1.99427,1
-1.91474,0
0.365687,0.865687
1.19618,1
-1.76416,0
-1.82875,0
0.0199842,0.519984
1.57129,1
1.81012,1
-1.83461,0
0.487268,0.987268
0.246789,0.746789
-0.45858,0.0414197
1.53444,1
0.511555,1
0.235285,0.735285
1.75784,1
-1.04668,0
-0.271418,0.228582
-1.20321,0
0.332804,0.832804
-1.12182,0
1.86133,1
1.38413,1
1.19021,1
0.387038,0.887038
-0.671688,0
0.904558,1
-1.95538,0
1.11048,1
0.223976,0.723976
1.69703,1
-1.53157,0
-0.791397,0
-1.34139,0
-0.211053,0.288947
-1.60027,0
1.0772,1
1.5351,1
-1.06174,0
0.653195,1
0.612917,1
1.59032,1
-1.04212,0
1.56547,1
-0.0875373,0.412463
0.213122,0.713122
-0.495681,0.00431902
-0.831106,0
-1.40348,0
0.542367,1
1.50806,1
0.00909488,0.509095
-0.784212,0
0.887447,1
-0.021604,0.478396
1.54759,1
-1.83091,0
1.14586,1
-1.86183,0
-0.675104,0
1.69617,1
-1.58229,0
-0.803846,0
-0.884954,0
1.35676,1
1.22665,1
-1.13409,0
0.0230633,0.523063
-1.59939,0
0.970007,1
1.96106,1
-0.658683,0
-0.0138716,0.486128
-0.930629,0
0.472715,0.972715
-1.15774,0
-0.321019,0.178981
-1.72946,0
-0.592359,0
1.87011,1
-1.61971,0
0.476576,0.976576
0.176658,0.676658
1.54764,1
-0.318722,0.181278
-1.22695,0
-0.873219,0
1.11223,1
1.05827,1
1.83177,1
-0.990812,0
1.26405,1
1.90449,1
-1.54573,0
-0.412256,0.0877441
0.7241,1
-0.967418,0
-1.04907,0
0.340739,0.840739
-1.29449,0
1.86816,1
0.278252,0.778252
-0.271129,0.228871
0.69368,1
-0.427512,0.0724883
-1.39511,0
-1.62887,0
1.05118,1
1.27453,1
-1.41699,0
-1.72839,0
-0.0221794,0.477821
-1.59661,0
0.821566,1
-1.80112,0
1.00693,1
0.876995,1
1.74334,1
1.03726,1
0.822535,1
-1.39514,0
-0.164673,0.335327
-0.875193,0
-0.124344,0.375656
1.99774,1
-1.98377,0
0.393127,0.893127
1.48423,1
0.0380595,0.538059
0.86648,1
0.00455538,0.504555
0.112918,0.612918
-1.67753,0
-1.14404,0
-1.657,0
1.09552,1
-1.72062,0
-0.07028,0.42972
-0.454975,0.0450254
-0.14034,0.35966
-1.62977,0
0.930346,1
-1.53862,0
-0.127232,0.372768
1.11392,1
-0.471407,0.0285927
-0.845405,0
0.370465,0.870465
-1.10241,0
1.44794,1
-0.97121,0
1.98577,1
1.15941,1
1.46436,1
0.474435,0.974435
-0.990218,0
-1.54739,0
-1.87107,0
1.68515,1
1.64816,1
-1.78977,0
-1.46902,0
-1.13894,0
0.371957,0.871957
-0.908266,0
-0.129537,0.370463
-1.58101,0
-1.49103,0
-1.83522,0
-0.261035,0.238965
-0.557949,0
1.3474,1
-1.23493,0
-0.723126,0
0.694206,1
0.564126,1
1.16838,1
0.186056,0.686056
1.43215,1
1.69751,1
0.525491,1
0.0658927,0.565893
0.69278,1
1.73406,1
1.15468,1
-1.82441,0
-0.0927735,0.407226
-1.74279,0
1.13318,1
1.34202,1
1.88154,1
1.49442,1
-1.46329,0
0.770971,1
1.79984,1
1.63714,1
0.0185456,0.518546
0.64845,1
-0.881438,0
0.46171,0.96171
0.352726,0.852726
0.741338,1
-0.583066,0
-1.81686,0
1.61872,1
-0.509265,0
1.36815,1
1.09296,1
0.122832,0.622832
-0.991306,0
0.0136388,0.513639
0.53519,1
1.86169,1
0.491295,0.991295
-0.741993,0
-1.30555,0
1.8507,1
0.514286,1
1.9055,1
0.908571,1
-0.108362,0.391638
0.277601,0.777601
-0.509142,0
-0.204691,0.295309
-0.316284,0.183716
1.01538,1
1.8308,1
1.68627,1
1.23758,1
-0.204616,0.295384
0.413213,0.913213
-1.24114,0
-0.427167,0.0728325
-0.725425,0
-1.01316,0
-0.055497,0.444503
-1.95874,0
-1.04651,0
-0.573,0
-0.725704,0
0.96692,1
-0.626132,0
-1.21503,0
-0.585525,0
-0.803099,0
0.683681,1
-0.210262,0.289738
1.14684,1
1.28889,1
-1.56127,0
-1.89386,0
0.138657,0.638657
0.632194,1
1.53748,1
1.33274,1
1.03264,1
1.20606,1
0.59766,1
0.382082,0.882082
-1.96909,0
-1.63668,0
1.17273,1
-0.472538,0.0274615
1.14234,1
0.849578,1
1.22462,1
-0.0857918,0.414208
0.155099,0.655099
1.52845,1
-1.52675,0
0.225542,0.725542
-0.690693,0
1.22123,1
-0.0290237,0.470976
-0.160124,0.339876
-0.542782,0
-0.552879,0
0.856405,1
-1.82205,0
-0.450531,0.0494691
-0.00434534,0.495655
1.03912,1
-0.720203,0
0.727852,1
0.958709,1
0.862759,1
-1.19334,0
1.38423,1
1.90272,1
-0.579945,0
-1.85085,0
